! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
1.0,35.4185,12.7877,16.4052,13.1242,15.7743,11.3575,13.2083,10.0114,31.9692,15.7322
2.0,34.2827,28.0151,24.1451,16.3632,19.6863,14.0917,13.2083,17.7934,11.9043,21.5792
3.0,5.0898,32.1374,26.0801,16.0687,18.214,13.2924,12.6194,23.1776,17.0362,16.0687
4.0,1.4723,0.8834,6.7304,13.8814,10.2217,33.189,24.6499,32.1374,13.3766,11.021
5.0,1.7247,0.5889,8.6653,16.8679,5.216,30.4548,31.5065,32.3478,13.5448,10.6003
6.0,2.2294,0.0,6.7724,17.4989,8.0764,23.8086,26.9214,36.9328,10.3059,11.8202
7.0,0.5468,0.2103,7.7399,18.3823,17.3727,8.2026,29.235,24.4396,18.4243,21.9998
8.0,1.935,14.2599,8.7074,27.3841,10.2638,10.5582,27.5103,1.5985,21.0744,20.0228
9.0,14.0075,12.5353,12.5773,29.9921,14.0917,12.1146,28.0992,19.3918,31.9271,12.7456
10.0,22.757,11.021,15.4798,45.5981,23.5142,1.5564,21.2006,22.8832,16.0266,15.0171
11.0,48.3323,13.629,15.4798,26.669,21.0323,23.43,36.0915,17.6672,8.8757,23.2197
12.0,52.1602,6.3518,22.2522,37.2693,15.606,36.7225,10.8948,8.1606,13.8814,23.3038
13.0,30.9596,13.1663,29.9921,21.5371,12.9139,32.0112,1.1357,0.9254,44.21,13.7972
14.0,17.6251,16.279,19.3498,12.2829,16.91,39.4567,2.8604,2.4398,28.6461,3.7438
15.0,9.0018,10.0955,25.1547,12.7456,16.279,34.7454,8.5812,6.8986,5.2581,6.8145
16.0,6.52,13.1663,27.0897,11.9464,22.5887,8.5812,6.8565,9.9273,5.2581,8.9598
17.0,8.9598,34.1565,40.6345,6.3518,15.9005,5.847,16.6156,9.0018,10.0955,10.0114
18.0,21.3689,73.1505,28.0572,9.6749,26.3746,12.1146,25.1968,10.9789,19.8966,19.4339
19.0,26.2904,52.5388,22.2522,3.912,20.9062,12.1146,23.5142,15.2274,25.7857,30.4128
20.0,19.6863,17.6251,9.6749,7.1931,25.8698,8.5812,15.4798,24.8602,9.759,25.8698
21.0,23.388,22.126,6.7724,22.7991,34.0724,9.759,15.4798,28.1413,2.2294,18.887
22.0,1.3461,20.2331,0.9675,16.1949,28.1413,5.4684,9.759,34.3248,3.5755,31.885
23.0,9.7169,8.8336,15.4798,4.9216,15.606,15.606,6.8565,20.6117,17.0783,26.0801
24.0,25.8277,6.8565,24.1872,11.9884,6.0153,17.583,13.1663,10.7686,40.5083,21.6213
25.0,0,0,0,0,0,0,0,0,0,0
