! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
3.0,2.7917,6.5686,5.7886,19.3774,5.9117,15.7852,5.6244,15.0052,7.2049,10.8382
6.0,3.9001,12.6651,8.3955,7.287,9.4424,17.4068,0.3695,11.1256,14.3894,3.6743
9.0,7.8207,15.6825,8.8676,5.5833,11.3514,12.8498,17.14,7.4513,11.4335,0.5337
12.0,4.947,13.8557,25.0839,7.2255,14.7178,11.6182,4.8649,3.5101,0.8416,9.6271
15.0,9.3603,17.2221,11.2077,5.6038,13.0756,9.9555,14.2251,0.2874,4.8649,6.3839
18.0,4.208,27.9576,10.4892,3.4896,9.0934,11.1872,14.6151,1.0879,4.2285,7.246
21.0,7.5539,9.1345,22.4359,6.5481,6.3428,9.1139,2.3401,16.7499,7.6155,15.3541
24.0,9.3192,2.3195,8.2518,9.4218,3.428,2.4838,10.325,6.1375,10.1608,9.196
27.0,12.1519,1.8064,6.0965,4.9265,3.7154,9.1139,1.56,0.0,13.1167,5.0907
30.0,16.3394,2.0527,6.856,7.7797,2.3401,2.0732,12.8498,2.4632,4.0233,9.9555
33.0,27.9987,4.3312,12.9114,3.2638,0.5132,4.9675,6.0349,1.6422,8.8881,4.9675
36.0,13.8762,4.1464,5.1933,4.9265,1.8269,6.2196,6.4249,8.6418,3.3869,1.7243
39.0,7.4513,1.8474,14.2046,9.504,10.1403,13.2604,12.6651,3.5306,4.0233,2.1553
42.0,14.5741,4.167,5.2138,11.0229,13.4246,8.2929,2.1348,12.2546,4.0233,3.7769
45.0,12.7472,2.5659,8.1287,17.2426,31.0161,11.6182,7.985,1.519,1.2727,4.0027
48.0,6.2607,22.2512,6.7328,20.5064,7.3692,2.0732,6.6302,6.9586,9.0934,2.4838
51.0,9.6682,4.7828,5.0701,14.7588,15.2925,0.0,17.92,17.3863,11.6388,4.8649
54.0,9.0524,7.246,6.1786,4.9265,11.6388,32.3504,7.4102,21.779,2.9559,10.4892
57.0,5.0701,6.9176,8.1081,6.5686,13.3835,11.6182,19.09,7.5539,23.4828,17.7352
60.0,1.1906,8.3134,7.8618,4.947,3.818,5.8091,15.7852,10.7561,15.662,10.8177
63.0,2.8943,7.0407,4.167,9.0318,13.363,3.3254,5.2549,8.0465,17.14,23.0312
66.0,3.5101,6.6302,4.7622,15.5799,2.3811,0.0,4.0849,29.8872,9.3192,17.3042
69.0,4.3928,9.2371,2.5043,1.6422,1.6832,1.2521,3.6948,0.0,5.2959,12.7677
72.0,8.1902,6.5276,0.7595,4.1054,0.0,2.8943,6.2402,11.4951,11.2077,11.2487
75.0,0,0,0,0,0,0,0,0,0,0
