! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,13.8891,6.9753,9.5296,12.7225,5.4893,8.5349,13.1032,6.2262,10.7453,9.7506
0.1667,19.6977,8.0805,22.3012,18.0767,7.8472,10.1068,14.3803,6.2262,14.7487,13.3856
0.25,25.4941,23.8117,21.7117,20.9503,14.1224,15.547,15.375,9.4927,13.533,8.0068
0.3333,17.3767,25.3221,23.4801,20.5328,15.3014,15.547,12.5506,22.2643,5.8823,6.7174
0.4167,17.3767,18.5557,12.9067,14.3803,14.1224,17.8802,11.519,19.6486,9.2348,11.0523
0.5,6.6805,9.7752,12.3295,11.4944,14.9084,17.0943,13.3856,6.2262,16.1364,25.1257
0.5833,7.9945,10.4874,5.87,9.0384,16.0873,18.6539,18.0399,15.3873,7.884,25.2116
0.6667,7.9945,13.2505,8.2156,9.0384,18.8381,11.2734,11.1751,21.2819,25.6783,14.6505
0.75,6.2998,6.5454,6.4595,6.57,16.0873,8.1665,13.2751,16.0505,18.9609,8.9033
0.8333,0,0,0,0,0,0,0,0,0,0
