! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,8.3105,7.4608,8.9441,9.5552,6.8795,7.7962,8.8844,3.6596,7.4459,3.913
0.1667,8.3105,8.5192,11.9254,14.7652,8.0273,8.236,7.7366,16.4944,7.4534,8.1466
0.25,8.3105,10.6509,10.4347,9.749,12.6111,8.236,10.8969,8.5565,1.2447,2.8994
0.3333,11.2993,20.2285,11.9254,9.6223,8.0273,8.7354,13.759,2.4447,3.1081,6.1416
0.4167,19.9155,11.7093,8.1987,9.6223,4.5838,8.7354,7.1702,8.5565,5.59,5.0385
0.5,5.5975,3.7267,8.9441,9.6223,6.8795,8.7354,5.4484,12.2161,10.5615,8.5118
0.5833,2.0348,2.6609,4.472,4.159,9.1751,11.4782,9.4584,7.9453,10.5615,11.0459
0.6667,3.9354,5.3217,5.9627,3.7192,10.3229,5.8062,8.8844,11.6049,18.6335,14.8024
0.75,6.8199,4.2559,3.7267,3.7192,8.0273,6.7751,2.2956,3.0559,9.9354,14.0347
0.8333,0,0,0,0,0,0,0,0,0,0
