! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
1.0,8.4654,13.5056,5.3744,13.2271,12.4474,13.3107,3.7871,21.4697,6.0984,7.1287
2.0,8.6881,12.7259,8.9388,17.1813,10.4703,13.9233,0.724,31.3831,8.5768,4.4276
3.0,7.9084,12.9487,20.6622,17.9332,17.237,13.5613,16.7358,0.0835,5.263,10.7209
4.0,10.2197,11.8626,26.0644,15.9283,20.6343,15.3713,19.0192,7.0173,12.2803,7.8806
5.0,8.3261,4.3998,27.958,9.8298,20.2445,16.9307,11.4171,3.5087,12.0576,10.8602
6.0,11.5563,9.5792,22.138,10.6652,7.9084,19.7989,1.5316,22.6114,11.974,9.0223
7.0,10.9437,9.44,25.3404,14.8144,9.8298,8.1312,9.8855,14.4524,15.9004,4.9845
8.0,13.5891,9.3286,16.3181,22.7785,9.1058,2.1163,19.7711,0.0,18.1281,2.5062
9.0,15.5941,11.0551,0.1949,12.9765,8.7717,12.698,18.2674,0.9189,2.2556,9.5235
10.0,12.8651,11.3057,0.0,9.7742,5.2073,23.7253,10.6652,2.9517,0.0,4.6225
11.0,12.7537,5.0681,0.2228,9.5792,14.8979,22.1659,35.0032,27.9023,0.724,6.4326
12.0,13.617,9.8298,0.8354,7.7135,11.3057,11.0551,22.8342,17.0421,3.815,6.8503
13.0,4.6504,7.4072,0.4177,7.7692,9.7742,8.1869,11.4171,34.7804,16.4295,10.1362
14.0,8.9388,6.5439,6.4047,18.9078,15.5106,2.9239,9.8855,23.2519,18.0724,15.4827
15.0,4.901,4.1491,13.8398,10.3311,9.8855,11.0829,24.3379,6.1541,15.3156,18.2117
16.0,3.0074,11.9462,10.3032,6.8224,14.4245,2.9239,6.0984,6.906,6.349,21.052
17.0,8.2426,14.341,15.5384,4.177,6.7946,0.2785,4.5668,4.8732,2.534,21.6368
18.0,5.3187,10.7766,18.518,6.8224,8.9109,0.7519,9.1337,6.4604,5.5415,24.6999
19.0,12.8651,13.7841,14.2018,4.8175,19.6318,6.8781,6.8503,13.6727,17.1257,11.8905
20.0,22.2216,16.7915,10.5539,8.9945,17.6269,4.5668,8.3818,8.6046,18.6572,18.6572
21.0,30.1857,23.9759,9.8298,4.0378,5.987,2.1442,3.0353,0.6405,51.7947,5.4858
22.0,33.0261,21.5533,10.6374,6.4326,10.3868,17.4041,5.3187,0.0,13.9511,9.9134
23.0,0.4734,12.0576,7.8249,13.3385,3.3694,29.044,11.4171,1.4759,6.5161,18.0446
24.0,10.1083,14.0904,6.349,23.6139,8.1034,19.4926,8.3818,22.3051,9.1058,18.2952
25.0,0,0,0,0,0,0,0,0,0,0
