! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,12.4989,14.9356,9.8902,14.0612,10.9938,5.9198,4.0277,6.3641,15.8386,8.0268
0.1667,22.4894,8.4281,16.8563,19.7087,10.1195,9.3312,20.1673,8.4568,12.8142,9.3742
0.25,29.9285,8.0411,2.58,17.745,24.7684,10.1768,11.1085,12.9575,12.1405,3.3541
0.3333,30.6165,21.2424,9.2738,14.6489,26.0441,11.0225,16.1539,14.0182,13.1582,3.3541
0.4167,12.2695,8.4138,7.8548,10.9795,15.1076,12.7282,9.0875,9.5175,14.5056,6.0344
0.5,1.6054,11.0942,9.1592,15.4946,6.0058,16.9566,17.1573,11.1085,16.5266,6.0344
0.5833,1.6484,21.6294,7.1381,11.2662,9.3455,19.508,7.0665,13.7459,11.1229,14.0612
0.6667,9.8615,7.2671,6.0774,15.2079,9.5032,18.6623,18.175,19.5653,10.1195,26.1158
0.75,10.3632,8.0411,20.6547,7.8835,8.1558,18.6623,11.1085,17.4583,12.1405,22.776
0.8333,5.9484,19.3217,20.97,5.0741,7.6541,8.4855,11.1085,11.6389,10.1195,18.7483
0.9167,3.1677,7.6541,19.1353,5.3464,10.1338,7.6398,12.1119,11.3665,8.7721,10.0478
1.0,2.9384,7.2671,13.7459,5.9198,5.5041,4.2427,6.0631,7.1381,6.0774,15.4086
1.0833,0,0,0,0,0,0,0,0,0,0
