! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.25,14.1316,9.1719,13.622,7.0997,8.8322,8.8322,7.0658,48.6112,3.4989,5.7409
0.5,12.1273,17.087,18.0041,8.7303,24.4245,17.7324,4.1444,14.5732,4.4161,6.1826
0.75,9.5456,26.2249,35.4648,11.6857,27.3459,25.002,10.0212,10.191,4.2802,6.9639
1.0,12.1273,23.2695,37.5369,17.6305,18.5477,31.4563,15.932,10.191,7.0997,7.5753
1.25,10.9044,18.2759,21.537,14.0976,2.9214,38.7259,6.8959,24.7982,8.5265,5.6051
1.5,9.07,25.9192,40.3904,14.0976,2.9214,33.9021,12.5689,22.3523,9.7154,9.0021
1.75,6.2165,38.3183,16.2377,11.4819,6.828,36.314,4.7218,3.397,11.0742,10.1231
2.0,8.0169,28.8746,2.9214,14.5392,10.7345,31.4563,20.0424,1.9363,12.3651,11.0063
2.25,11.5159,4.8577,2.242,20.0084,17.5625,14.5392,27.1421,2.4458,13.3163,8.5265
2.5,6.5223,6.9299,0.2378,7.5074,20.484,8.0849,21.2313,19.4309,14.4033,11.5159
2.75,14.2335,6.7261,0.2378,12.3651,21.4691,4.8577,18.8874,18.4797,14.4033,13.9957
3.0,14.6751,0.9851,1.3588,14.8449,22.4542,3.2272,9.4437,2.4458,18.7855,14.811
3.25,12.4331,0.4076,3.7367,16.2037,41.0019,6.4543,14.1655,22.3523,22.9978,12.3311
3.5,14.5392,3.6348,4.7558,23.4733,23.4394,4.0424,10.225,0.9851,19.3969,13.9957
3.75,11.346,2.1741,18.9213,18.1061,14.6411,4.8577,13.3842,2.4458,18.3438,16.4415
4.0,12.7048,3.5669,19.1591,15.4224,7.8131,6.4543,7.0658,13.1125,13.7579,18.1061
4.25,13.0105,11.6517,1.9023,17.8343,20.484,8.8662,11.7876,5.8429,8.7303,29.6219
4.5,12.8747,10.9044,2.9894,13.5201,1.9363,8.8662,28.2971,5.3333,13.0105,29.6219
4.75,11.9575,17.6644,10.0551,20.6198,2.9214,9.6815,33.0189,9.2399,6.0467,37.8427
5.0,8.3227,17.087,13.1464,16.6453,2.9214,8.0849,2.3439,28.1952,10.9044,31.2525
5.25,24.8321,21.8088,4.4161,19.1252,8.7983,8.0849,7.0658,30.6071,7.8471,19.7366
5.5,32.2716,10.5987,9.9193,11.5159,14.6411,7.2696,17.9702,15.0487,26.3268,7.8811
5.75,29.2143,19.4309,33.5624,4.1104,9.7494,6.4543,17.3927,6.794,51.2948,5.673
6.0,27.1081,14.1316,27.3459,9.036,6.828,6.4543,18.8874,20.8916,19.1591,6.1486
6.25,0,0,0,0,0,0,0,0,0,0
