! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,2.2562,2.7707,2.124,2.6605,0.0,2.8883,4.586,6.754,2.0064,2.6458
0.1667,5.2548,7.0554,3.5424,6.2028,2.4988,1.4478,4.2626,4.5051,2.0578,1.7638
0.25,4.5051,8.0255,6.3572,5.3209,5.0049,1.4478,5.1298,3.7555,2.146,1.4699
0.3333,8.2459,7.9373,5.6516,3.5424,10.0245,2.1681,3.851,3.0059,2.462,4.1156
0.4167,13.5007,7.7903,9.8922,8.8559,5.0122,3.6012,3.7188,5.2474,2.7119,3.2337
0.5,6.7467,6.8643,9.1867,4.4243,3.3439,2.1607,1.7491,2.2489,2.2636,3.8217
0.5833,2.9985,2.5723,4.9461,3.5424,0.8378,5.0416,3.3807,2.2489,1.242,3.2337
0.6667,1.4993,9.9216,5.6516,6.1955,3.3439,2.8809,4.6448,2.2489,0.904,2.6458
0.75,2.2489,6.754,3.535,4.4243,5.0122,6.4821,6.5777,3.7482,3.0573,3.8217
0.8333,2.2489,2.5135,2.1166,1.7712,6.6805,4.3214,2.1313,5.2474,3.6085,4.9975
0.9167,2.2489,1.8153,2.8295,4.4243,5.0122,6.4821,3.8364,5.2474,1.5654,4.7036
1.0,4.4978,1.2641,1.4111,4.4243,8.3488,4.3214,3.5277,5.2474,5.1151,4.7036
1.0833,4.4978,1.2641,3.535,2.6531,2.5061,5.7619,2.5355,2.9985,9.6791,7.6433
1.1667,4.4978,1.2641,2.1166,1.7712,5.0122,4.3214,3.851,2.2489,5.5561,8.8192
1.25,0.7496,1.6242,3.535,1.7712,1.6683,5.0416,4.5345,2.9985,5.4238,5.2915
1.3333,2.2489,1.6022,4.2406,3.5424,3.3439,4.3214,3.2484,4.4978,6.9304,2.9397
1.4167,1.4993,1.2273,0.7055,3.5424,4.1744,6.4821,5.0931,5.9971,12.0088,3.8217
1.5,3.7482,1.2273,2.1166,4.4243,1.6683,4.3214,6.8349,5.2474,4.755,3.8217
1.5833,0,0,0,0,0,0,0,0,0,0
