! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,2.0996,2.0938,1.2151,1.189,0.8062,2.6738,0.9599,1.2557,2.5694,3.8367
0.1667,2.9406,6.206,4.4022,1.1919,1.4587,3.4974,2.1112,2.4911,1.6066,3.3756
0.25,7.9866,6.0494,6.148,1.5892,1.6211,2.262,3.074,2.6941,3.1175,0.6148
0.3333,2.523,2.7318,6.8063,2.7811,2.755,4.7299,4.6081,5.9392,3.161,1.073
0.4167,3.7816,2.0909,2.5143,5.9595,6.6439,4.1122,5.5709,5.4375,2.1141,1.073
0.5,2.523,1.856,2.2214,6.3568,6.8034,4.9358,6.7222,3.8686,3.3524,3.9904
0.5833,2.523,2.2533,2.3635,4.7676,4.0513,3.2915,2.6883,3.2973,4.988,6.1364
0.6667,1.2615,2.6216,2.1112,3.5757,3.0769,1.2354,2.3055,2.7898,4.8343,5.2171
0.75,3.3611,3.0972,1.218,1.5892,1.7835,2.262,0.9599,1.2267,3.2567,3.683
0.8333,0,0,0,0,0,0,0,0,0,0
