! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.5,39.9197,6.1619,6.4529,6.4023,5.1117,7.9586,7.1615,3.024,5.5925,6.2631
1.0,3.062,6.744,7.7941,4.7195,5.1117,8.857,4.555,4.8207,2.9101,1.3918
1.5,1.9485,10.6663,8.4647,5.3268,9.8945,1.9612,2.3787,4.8207,3.391,11.4002
2.0,33.5806,9.9198,4.2387,8.3762,5.6052,3.6314,1.5563,1.8094,4.2513,2.5559
2.5,2.3028,12.7287,14.032,8.9835,3.1885,23.2938,10.5398,9.0341,2.9734,1.86
3.0,1.4551,10.2994,4.8966,5.0232,2.9228,3.2518,4.5424,1.8094,10.9573,1.6322
3.5,0.4935,10.1096,9.8059,5.175,7.8194,2.1257,7.8701,1.8094,5.9215,16.7523
4.0,2.2142,9.5402,6.2378,9.1353,3.9097,5.4534,13.083,9.0341,3.8085,1.3918
4.5,0.4935,6.744,5.1244,11.7292,4.7828,2.442,7.8574,7.8321,7.0729,3.7199
5.0,3.9097,2.9987,6.6807,5.175,9.1733,7.1362,8.819,7.2248,8.199,3.7199
5.5,2.7077,3.7452,6.6807,4.5677,10.2741,2.4926,6.6174,4.2134,9.1606,10.7043
6.0,1.9738,6.9211,6.2378,6.2378,4.2767,1.1388,11.0206,8.4394,9.6794,6.5162
6.5,4.6815,5.9848,5.3521,12.9438,4.5803,3.5048,6.8958,7.2248,2.113,16.7523
7.0,2.733,3.935,6.2378,14.0067,12.4757,2.2522,6.8958,6.0227,4.9726,3.4922
7.5,0.9996,4.4918,5.795,4.1122,10.2614,24.5465,6.6174,12.6528,7.8068,8.1358
8.0,1.493,4.4918,7.1235,5.9342,9.5402,19.169,7.7182,25.3056,8.3129,5.3521
8.5,10.4006,4.8713,5.1244,4.1122,8.7937,5.137,7.3007,5.4281,17.4989,7.908
9.0,12.1594,6.1746,10.2488,4.5677,8.8064,2.1763,5.0991,6.0227,11.9063,16.9801
9.5,0,0,0,0,0,0,0,0,0,0
