! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
2.0,3.6701,3.7318,9.4837,2.6369,12.537,3.3926,11.2263,6.7851,9.9772,7.7875
4.0,3.0996,7.7412,4.9038,4.1019,6.2145,2.8837,8.3118,4.3332,3.4542,6.3071
6.0,2.6369,6.7388,5.5206,8.6819,1.4341,1.943,10.3319,3.2075,4.8884,7.9417
8.0,4.1173,8.5431,5.7211,8.8977,4.5491,2.2823,4.9038,8.4814,0.4318,3.0841
10.0,10.2239,13.123,10.6403,7.0164,4.0556,6.9239,1.357,14.5417,4.9346,1.0332
12.0,8.4351,14.7884,10.8407,6.2762,5.7673,7.7566,0.0,8.5585,2.8528,0.2159
14.0,1.2337,10.4244,7.5561,3.6701,9.1753,2.0664,1.65,1.3108,11.7506,3.1304
16.0,1.8351,9.5454,10.3473,12.244,21.6044,3.3771,3.115,0.185,3.6239,8.2963
18.0,4.7187,8.4968,11.2725,8.065,3.3771,5.9524,1.5883,0.185,4.2407,7.5407
20.0,6.8468,9.4683,9.7767,10.6711,6.1683,8.6973,3.4697,0.2005,15.5749,2.6678
22.0,8.4351,7.1244,11.6118,10.6711,0.3855,10.8716,6.8468,0.9561,4.4257,6.3379
24.0,7.1552,3.4542,4.4103,4.3949,6.0758,8.4814,4.8729,0.6322,0.0463,5.7057
26.0,11.9048,3.8398,8.6356,3.6701,0.7556,4.4257,8.4814,4.1944,0.0308,4.0865
28.0,4.6879,8.5893,8.5122,5.4435,0.0,12.7683,13.1539,5.5052,0.0771,5.5052
30.0,9.3141,3.7781,3.4851,4.6108,1.4958,16.1455,18.2273,7.4945,0.4935,15.0198
32.0,8.6664,3.7781,0.2005,5.7519,3.4542,20.8488,21.296,7.2169,0.2005,7.0318
34.0,6.1066,2.0355,1.2645,7.8491,3.6701,7.6949,0.6014,17.1324,9.8692,4.4412
36.0,6.8314,4.7187,0.4164,6.8005,3.1612,3.7164,1.6346,2.4519,20.71,8.8823
38.0,7.2169,4.4566,0.6477,2.4056,6.5846,1.357,6.8622,8.651,0.2313,7.5253
40.0,5.1659,5.7828,0.6477,7.3248,4.0248,2.0355,5.3664,12.4137,4.5183,11.4884
42.0,12.7838,6.2608,7.7103,1.9893,1.5112,2.2514,4.472,20.5866,10.7791,14.588
44.0,7.7875,1.9584,2.3131,6.8005,0.7556,5.8136,3.7472,12.4137,17.5025,3.0687
46.0,7.1552,3.6701,8.8515,9.7305,31.1344,7.2477,5.6748,6.6155,17.2866,5.9832
48.0,4.179,2.1589,9.4375,4.5028,16.3151,5.2739,7.0164,0.1542,6.3071,6.5384
50.0,0,0,0,0,0,0,0,0,0,0
