! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,1.1883,1.4592,1.1186,1.4012,0.0,1.5211,2.4153,3.5571,1.0567,1.3934
0.1667,2.7675,3.7158,1.8656,3.2668,1.316,0.7625,2.2449,2.3727,1.0838,0.9289
0.25,2.3727,4.2267,3.3481,2.8023,2.6359,0.7625,2.7017,1.9779,1.1302,0.7741
0.3333,4.3428,4.1803,2.9765,1.8656,5.2795,1.1418,2.0282,1.5831,1.2967,2.1675
0.4167,7.1103,4.1028,5.2098,4.6641,2.6398,1.8966,1.9585,2.7636,1.4283,1.7031
0.5,3.5532,3.6151,4.8383,2.3301,1.7611,1.138,0.9212,1.1844,1.1921,2.0127
0.5833,1.5792,1.3547,2.6049,1.8656,0.4412,2.6552,1.7805,1.1844,0.6541,1.7031
0.6667,0.7896,5.2253,2.9765,3.2629,1.7611,1.5173,2.4462,1.1844,0.4761,1.3934
0.75,1.1844,3.5571,1.8618,2.3301,2.6398,3.4139,3.4642,1.974,1.6102,2.0127
0.8333,1.1844,1.3237,1.1147,0.9328,3.5184,2.2759,1.1225,2.7636,1.9005,2.632
0.9167,1.1844,0.956,1.4902,2.3301,2.6398,3.4139,2.0205,2.7636,0.8244,2.4772
1.0,2.3688,0.6657,0.7432,2.3301,4.397,2.2759,1.8579,2.7636,2.6939,2.4772
1.0833,2.3688,0.6657,1.8618,1.3973,1.3199,3.0346,1.3354,1.5792,5.0976,4.0254
1.1667,2.3688,0.6657,1.1147,0.9328,2.6398,2.2759,2.0282,1.1844,2.9262,4.6447
1.25,0.3948,0.8554,1.8618,0.9328,0.8786,2.6552,2.3882,1.5792,2.8565,2.7868
1.3333,1.1844,0.8438,2.2333,1.8656,1.7611,2.2759,1.7108,2.3688,3.65,1.5482
1.4167,0.7896,0.6464,0.3716,1.8656,2.1985,3.4139,2.6823,3.1584,6.3246,2.0127
1.5,1.974,0.6464,1.1147,2.3301,0.8786,2.2759,3.5997,2.7636,2.5043,2.0127
1.5833,0,0,0,0,0,0,0,0,0,0
