! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
3.0,10.3496,28.6461,7.4542,0.9857,8.9327,13.3066,6.9613,20.3911,3.8811,15.2779
6.0,15.7092,11.3352,11.7665,2.2794,10.4728,11.7665,2.5258,15.4011,9.4255,15.894
9.0,11.9513,4.6203,8.9327,2.0946,7.4542,11.1504,4.4971,17.7421,6.6533,20.7607
12.0,0.9241,11.7049,8.4398,45.3409,0.0,14.169,8.1318,26.6748,11.5201,5.1748
15.0,2.2178,1.0473,21.0072,36.1003,0.0,7.3309,2.7106,22.1776,1.9097,20.4527
18.0,3.3266,4.9284,31.4183,55.6905,0.0,21.9312,10.288,17.3109,6.3453,21.192
21.0,1.5401,25.3811,21.5616,87.7865,0.0,14.8467,12.5673,25.0114,14.0458,27.0444
24.0,0.6777,17.4957,20.5759,35.9771,3.0186,29.3238,11.7049,10.596,20.8223,32.712
27.0,2.4642,2.1562,16.8796,5.298,32.8968,32.4656,20.0215,27.5372,35.361,9.1791
30.0,1.9713,3.7579,33.3897,38.9957,0.0,51.8094,12.5673,31.9112,35.9771,27.8453
33.0,5.4828,2.7722,26.9212,35.053,47.8667,15.5243,13.3066,14.0458,48.9756,38.318
36.0,4.4355,0.308,22.0544,2.7722,1.4785,20.1447,4.4355,16.1404,40.8438,25.8739
39.0,9.1791,4.8052,37.8252,0.1848,20.9455,25.5659,4.4355,17.9269,33.5745,37.5172
42.0,4.8668,2.341,5.1132,1.6633,1.4785,18.4198,2.957,25.1963,17.6805,32.0344
45.0,4.4355,13.1834,3.8811,0.1848,0.0,13.4914,5.914,20.4527,8.1318,5.7292
48.0,2.4642,0.4312,20.0215,0.4928,5.9756,18.9126,4.2507,18.1117,2.0946,7.0845
51.0,4.0659,2.4026,2.0946,6.0372,0.0,12.5057,9.7951,11.5201,2.0946,8.8711
54.0,30.063,10.3496,0.0616,0.1848,0.0,4.6203,14.7851,11.1504,6.7765,29.3238
57.0,18.4198,12.3825,0.0,0.0,0.0,2.957,19.9599,16.6948,14.4155,15.7092
60.0,5.606,15.2163,5.8524,20.6375,7.4542,9.7951,33.2665,10.6576,12.8754,17.3725
63.0,1.6017,17.3109,32.712,25.2579,1.4785,3.3266,37.702,10.288,41.0286,7.639
66.0,0.6777,15.8324,45.7106,6.7765,104.6661,16.1404,34.745,11.3968,12.5673,9.4871
69.0,14.6003,21.0688,8.1318,15.2779,8.9943,4.9284,27.3524,11.8281,1.2321,15.2163
72.0,31.8496,13.1834,4.6819,7.0845,22.4241,4.1891,19.2206,16.6948,8.9943,7.8854
75.0,54.52,36.6547,8.563,4.0043,125.6117,2.4026,26.6132,12.6289,0.6777,5.7908
78.0,53.6576,25.8123,14.6619,2.8954,1.4785,1.1089,21.4384,10.1648,23.2249,7.8238
81.0,34.2521,15.5243,45.2177,2.4642,1.4785,11.5817,16.2636,9.1791,35.2994,4.9284
84.0,29.447,9.3639,23.5329,1.4785,4.4971,13.7994,25.1347,13.7378,26.49,5.0516
87.0,25.3195,12.9986,24.0874,6.4069,7.4542,2.5874,45.0329,13.861,1.9097,5.5444
90.0,21.2536,30.6175,25.5659,1.7865,19.467,30.1862,15.5243,7.4542,4.2507,10.5344
93.0,35.1146,35.9771,27.2908,4.6819,19.467,1.7865,17.0029,12.8137,8.563,7.7622
96.0,41.3367,26.6132,20.0215,52.4871,13.4298,3.1418,2.957,9.4255,3.3883,14.0458
99.0,32.712,25.8739,7.5774,21.3768,37.394,0.1848,19.9599,12.5673,4.6203,21.5
102.0,25.8123,39.9814,3.4499,14.5387,1.4785,5.1132,5.914,13.9226,3.5731,11.8281
105.0,23.5329,50.7005,8.4398,5.6676,1.4785,7.7622,13.3066,20.4527,2.649,2.0946
108.0,18.6662,16.9413,0.1848,16.4484,3.0186,10.0415,3.6963,16.4484,54.4584,8.6246
111.0,10.8424,5.1748,4.1891,14.8467,25.4427,14.2923,14.7851,9.5487,35.053,9.1175
114.0,2.1562,1.7249,0.5544,19.8367,5.9756,31.6647,34.745,8.5014,0.308,7.3925
117.0,6.8381,12.1361,0.0,9.3639,26.9212,28.5229,25.1347,6.8381,2.0946,11.7049
120.0,11.7049,27.2908,6.2221,5.606,35.9155,73.2478,4.4355,11.6433,12.2593,28.7077
123.0,0,0,0,0,0,0,0,0,0,0
