! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.5,21.1062,17.2517,17.102,13.6966,19.0854,24.6239,17.8131,12.7236,29.0772,15.1935
1.0,14.0334,18.7112,16.0916,16.391,19.3848,14.9315,11.1519,12.5739,36.0378,13.4346
1.5,16.0916,39.5555,25.1479,11.4138,16.1665,16.4284,12.2371,14.5573,24.9982,11.8255
2.0,31.1729,32.7446,11.077,12.3494,18.6738,22.3412,14.4825,13.4346,10.2537,21.1062
2.5,32.1833,59.9507,45.2811,20.9565,31.6219,20.5075,18.9357,13.996,10.5157,15.4929
3.0,12.0874,12.6114,24.1375,12.0874,51.0067,21.2933,21.1437,14.5947,18.8235,19.9087
3.5,11.077,8.1207,24.1375,6.9606,42.0254,20.1707,20.0584,15.3432,6.998,10.0292
4.0,11.077,2.5073,14.0708,13.6592,17.4014,25.5221,18.9357,20.2455,1.6092,19.9461
4.5,10.0666,5.2391,12.0874,15.5303,14.8941,34.1667,10.0292,22.6406,10.8151,20.6946
5.0,71.4394,12.0126,14.0708,19.6093,25.4847,18.8235,32.2955,24.2871,10.628,22.9774
5.5,34.2041,30.5741,13.0604,31.8839,26.2331,30.9858,17.8131,31.8465,3.3306,20.6197
6.0,19.1228,29.6011,21.1437,39.1438,9.3556,15.2683,17.8131,33.0066,1.7589,19.1977
6.5,10.0666,27.1687,27.1687,57.8176,16.5033,16.2787,42.3247,27.9545,4.079,31.3974
7.0,10.0666,10.9273,26.1583,33.6053,18.6738,15.3058,20.0584,24.362,2.4699,11.9752
7.5,11.077,10.4409,18.1124,5.052,12.1997,17.102,35.6261,14.4825,33.7176,28.4036
8.0,6.025,26.4576,15.0812,15.1187,13.996,20.1707,23.389,33.6427,77.427,34.7654
8.5,20.1333,10.9273,23.127,42.2125,12.9107,6.5115,14.4825,24.9607,59.6887,15.8297
9.0,33.1937,19.4222,27.1687,6.736,8.6072,33.7924,25.6343,19.5719,31.9962,41.4266
9.5,0,0,0,0,0,0,0,0,0,0
