! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,6.9451,6.235,7.4746,7.9853,5.7492,6.5153,7.4248,3.0584,6.2226,3.2701
0.1667,6.9451,7.1195,9.9661,12.3393,6.7084,6.8828,6.4655,13.7844,6.2288,6.8081
0.25,6.9451,8.901,8.7203,8.1473,10.5392,6.8828,9.1065,7.1507,1.0402,2.423
0.3333,9.4429,16.905,9.9661,8.0414,6.7084,7.3002,11.4984,2.0431,2.5974,5.1325
0.4167,16.6434,9.7855,6.8517,8.0414,3.8307,7.3002,5.9921,7.1507,4.6716,4.2107
0.5,4.6778,3.1144,7.4746,8.0414,5.7492,7.3002,4.5533,10.209,8.8262,7.1133
0.5833,1.7005,2.2237,3.7373,3.4757,7.6677,9.5924,7.9044,6.6399,8.8262,9.2311
0.6667,3.2888,4.4474,4.9831,3.1082,8.6269,4.8523,7.4248,9.6983,15.5721,12.3704
0.75,5.6994,3.5567,3.1144,3.1082,6.7084,5.662,1.9185,2.5538,8.303,11.7289
0.8333,0,0,0,0,0,0,0,0,0,0
