! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
2.0,32.7331,143.8189,54.3739,36.7567,25.1207,62.7474,18.4871,20.1183,53.7214,28.7638
4.0,38.9861,57.3101,37.083,20.8796,26.3713,62.4212,16.149,12.7235,48.1753,28.9813
6.0,55.4613,12.071,19.629,40.4542,41.2154,53.6126,21.2602,19.4115,33.3312,35.1255
8.0,57.7994,47.414,41.3241,38.8229,20.1727,26.6432,11.3641,30.83,20.6621,33.0593
10.0,44.2603,15.1159,38.3336,23.0001,34.3099,38.7686,3.4256,43.4991,26.0451,32.8418
12.0,33.8205,7.8842,53.5039,5.2199,35.0168,37.1917,21.3689,68.2936,25.3926,32.135
14.0,34.2012,67.5867,23.0001,17.7259,40.3998,26.8607,31.8631,66.2817,20.8252,31.1562
16.0,25.2839,46.3265,10.8204,4.0237,41.8679,66.9342,88.9557,57.5819,18.4327,34.908
18.0,26.0995,51.1658,61.1162,13.6478,11.9079,43.9341,57.1469,54.9176,17.019,40.5085
20.0,13.9197,22.1302,48.9909,39.856,20.8796,18.2696,47.6859,4.6762,31.3737,46.3265
22.0,26.7519,2.4468,76.939,76.1234,52.3077,14.9528,14.1916,18.1065,49.5346,39.5842
24.0,45.6741,0.0,13.0497,28.8182,47.6315,12.8866,10.6573,48.8821,65.5749,38.8229
26.0,37.2461,33.4943,6.6336,20.1183,62.8018,22.1302,55.7876,45.5109,49.0996,40.3454
28.0,41.9766,10.0592,23.0545,89.2819,45.1303,30.2862,36.213,29.4706,36.4849,45.5109
30.0,29.525,26.9151,35.8868,89.01,38.6054,26.0995,109.1827,23.4351,48.0665,35.6693
32.0,0,0,0,0,0,0,0,0,0,0
