! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
3.0,14.4288,39.9369,10.3922,1.3742,12.4534,18.5513,9.7051,28.4282,5.4108,21.2997
6.0,21.9009,15.803,16.4042,3.1778,14.6006,16.4042,3.5213,21.4714,13.1405,22.1585
9.0,16.6618,6.4414,12.4534,2.9201,10.3922,15.5453,6.2697,24.7351,9.2757,28.9435
12.0,1.2883,16.3183,11.7663,63.2119,0.0,19.7537,11.3369,37.1885,16.0606,7.2144
15.0,3.0919,1.4601,29.287,50.329,0.0,10.2204,3.779,30.9189,2.6625,28.5141
18.0,4.6378,6.8709,43.8017,77.6407,0.0,30.5753,14.3429,24.1339,8.8462,29.5447
21.0,2.1471,35.3849,30.06,122.3871,0.0,20.6985,17.5207,34.8696,19.5819,37.7038
24.0,0.9447,24.3915,28.6858,50.1573,4.2084,40.8816,16.3183,14.7723,29.0294,45.6053
27.0,3.4354,3.006,23.5327,7.3862,45.863,45.2618,27.9129,38.3909,49.2984,12.797
30.0,2.7483,5.239,46.5501,54.3657,0.0,72.2299,17.5207,44.4888,50.1573,38.8203
33.0,7.6438,3.8649,37.5321,48.869,66.7332,21.6432,18.5513,19.5819,68.2791,53.4209
36.0,6.1838,0.4294,30.7471,3.8649,2.0613,28.0846,6.1838,22.5021,56.9422,36.072
39.0,12.797,6.6991,52.7338,0.2577,29.2011,35.6426,6.1838,24.9927,46.8077,52.3044
42.0,6.785,3.2637,7.1285,2.3189,2.0613,25.6798,4.1225,35.1273,24.6492,44.6606
45.0,6.1838,18.3795,5.4108,0.2577,0.0,18.809,8.245,28.5141,11.3369,7.9874
48.0,3.4354,0.6012,27.9129,0.6871,8.3309,26.3669,5.9261,25.2504,2.9201,9.8769
51.0,5.6685,3.3495,2.9201,8.4168,0.0,17.4348,13.6558,16.0606,2.9201,12.3675
54.0,41.9122,14.4288,0.0859,0.2577,0.0,6.4414,20.6126,15.5453,9.4474,40.8816
57.0,25.6798,17.263,0.0,0.0,0.0,4.1225,27.827,23.275,20.0973,21.9009
60.0,7.8156,21.2138,8.1591,28.7717,10.3922,13.6558,46.3783,14.8582,17.9501,24.2198
63.0,2.233,24.1339,45.6053,35.2131,2.0613,4.6378,52.5621,14.3429,57.1999,10.6498
66.0,0.9447,22.0726,63.7272,9.4474,145.9198,22.5021,48.4395,15.8889,17.5207,13.2264
69.0,20.3549,29.3729,11.3369,21.2997,12.5393,6.8709,38.1333,16.4901,1.7177,21.2138
72.0,44.4029,18.3795,6.5273,9.8769,31.2624,5.8402,26.7963,23.275,12.5393,10.9934
75.0,76.0089,51.102,11.9381,5.5826,175.121,3.3495,37.1026,17.6066,0.9447,8.0733
78.0,74.8065,35.9861,20.4408,4.0366,2.0613,1.5459,29.8882,14.1711,32.3789,10.9075
81.0,47.7525,21.6432,63.0401,3.4354,2.0613,16.1465,22.6738,12.797,49.2125,6.8709
84.0,41.0534,13.0546,32.8083,2.0613,6.2697,19.2384,35.0414,19.1525,36.9309,7.0426
87.0,35.299,18.1219,33.5813,8.9321,10.3922,3.6072,62.7825,19.3243,2.6625,7.7297
90.0,29.6306,42.6852,35.6426,2.4907,27.1399,42.084,21.6432,10.3922,5.9261,14.6865
93.0,48.9549,50.1573,38.0474,6.5273,27.1399,2.4907,23.7045,17.8642,11.9381,10.8216
96.0,57.6293,37.1026,27.9129,73.1746,18.7231,4.3802,4.1225,13.1405,4.7237,19.5819
99.0,45.6053,36.072,10.5639,29.8023,52.1326,0.2577,27.827,17.5207,6.4414,29.9741
102.0,35.9861,55.7398,4.8096,20.269,2.0613,7.1285,8.245,19.4102,4.9814,16.4901
105.0,32.8083,70.6839,11.7663,7.9015,2.0613,10.8216,18.5513,28.5141,3.6931,2.9201
108.0,26.0234,23.6186,0.2577,22.9315,4.2084,13.9994,5.1531,22.9315,75.923,12.024
111.0,15.1159,7.2144,5.8402,20.6985,35.4708,19.9255,20.6126,13.3123,48.869,12.7111
114.0,3.006,2.4048,0.773,27.6552,8.3309,44.1453,48.4395,11.8522,0.4294,10.3063
117.0,9.5333,16.9195,0.0,13.0546,37.5321,39.7651,35.0414,9.5333,2.9201,16.3183
120.0,16.3183,38.0474,8.6745,7.8156,50.0714,102.1181,6.1838,16.2324,17.0913,40.0227
123.0,0,0,0,0,0,0,0,0,0,0
