! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,20.6913,4.1573,5.0014,2.1103,6.6579,3.598,3.9779,10.8152,4.3261,8.4306
0.1667,10.5514,13.9384,17.4731,2.8067,7.4915,4.0834,4.7587,9.5279,14.0439,5.7716
0.25,6.4891,14.6981,11.9125,6.3097,9.1375,4.1573,6.6157,2.3741,5.7611,8.4306
0.3333,6.1515,11.3006,10.4987,8.7682,7.4809,6.5102,4.4949,4.2417,13.6852,8.42
0.4167,13.4003,13.9384,7.5548,3.8513,9.9711,7.4176,3.176,3.9146,5.7611,1.3295
0.5,9.0848,4.8959,12.0603,3.5031,3.3237,4.7165,2.9122,9.3908,1.8043,0.0
0.5833,4.421,2.6379,6.0354,4.9064,5.8138,4.4738,8.726,5.244,1.0762,0.0
0.6667,0.9918,1.5089,4.7903,4.21,4.9803,6.0882,9.2536,5.1596,0.0,0.0
0.75,0.6964,1.5089,4.8853,5.2546,4.9803,4.1573,5.55,4.5371,0.0,0.4432
0.8333,1.1396,2.258,4.7692,11.2161,3.3237,6.6052,4.7587,3.9251,0.3587,0.0
0.9167,0.6331,4.1467,2.9755,12.6195,1.6566,8.5888,3.7035,7.692,0.0,13.3053
1.0,0.3799,5.2757,1.3189,9.8128,2.4901,10.3509,4.7587,5.6556,0.7175,8.42
1.0833,0.3799,4.5266,3.8513,7.3649,4.9803,10.4459,7.4071,2.6484,2.8805,3.9884
1.1667,7.4598,6.7846,4.7903,7.0061,4.1573,7.2699,6.0776,3.5664,10.8046,12.8516
1.25,4.611,5.6556,3.1443,6.3097,9.1375,3.1338,8.9898,6.869,12.6089,6.2042
1.3333,2.7856,2.258,2.1525,3.8513,5.8138,5.1174,8.1984,6.3308,16.5657,11.079
1.4167,5.1807,2.6379,1.1501,2.8067,9.1375,5.1596,6.0776,4.6954,11.5221,7.0905
1.5,10.467,3.387,1.1501,2.8067,4.9803,3.6402,6.0776,8.9265,3.598,9.7495
1.5833,0,0,0,0,0,0,0,0,0,0
