! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
2.0,25.2095,110.1203,8.9657,17.9315,21.3068,44.354,25.1041,39.6602,36.5485,14.6616
4.0,32.3821,43.9321,40.6095,22.5198,7.489,9.5459,24.5239,48.0458,30.6417,16.2438
6.0,45.8307,9.2822,39.0801,19.9883,15.4527,4.2719,30.589,45.2506,38.1835,13.6068
8.0,48.5204,36.2849,22.9417,31.591,20.6739,41.0842,29.2705,45.2506,46.0417,17.1931
10.0,40.8732,11.55,20.5684,17.9315,9.3877,28.7958,27.0027,81.2717,39.4492,12.3411
12.0,29.376,6.0651,47.1492,34.7554,23.0472,27.7938,28.3212,24.9458,12.8685,22.4143
14.0,27.5828,51.7376,22.889,33.3314,5.4849,38.6054,27.0027,20.3047,12.8685,12.0246
16.0,23.5746,35.441,39.3965,19.7774,3.4808,50.4718,30.2725,21.2541,4.7993,8.7548
18.0,23.5219,39.1855,11.8664,4.4829,20.6212,24.7876,35.3883,1.8459,16.4548,29.5342
20.0,12.6575,16.9294,8.1746,15.189,38.3944,74.6265,39.2383,0.9493,15.0835,23.3636
22.0,22.8363,1.8986,64.6588,3.4281,74.6793,12.0246,34.1225,2.7952,20.8849,80.7971
24.0,36.2849,0.0,40.0821,11.7082,48.8369,26.1061,32.804,13.8705,6.5397,76.8944
26.0,31.4328,25.6842,56.5896,34.228,37.3924,42.2972,34.7554,16.613,6.276,19.7774
28.0,34.7554,7.7,10.9171,65.3444,11.7082,5.4849,40.504,21.2541,1.5822,18.1952
30.0,24.5767,20.5684,3.2171,24.7349,10.2315,50.1554,29.2705,10.1787,14.9253,30.1671
32.0,25.2095,22.8363,23.891,17.2986,50.3136,24.2075,15.5054,5.5377,50.1026,24.9986
34.0,23.6273,72.517,40.1876,76.6834,42.0335,6.4342,16.6657,25.8424,110.173,65.8718
36.0,19.1445,15.6637,26.2116,76.4724,86.8621,16.3493,27.0554,102.5258,63.9731,40.5568
38.0,0,0,0,0,0,0,0,0,0,0
