! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
1.0,86.9133,34.9217,17.6346,41.9147,26.9731,70.7555,17.3305,21.4134,8.4698,26.9731
2.0,60.1574,24.063,20.1972,30.1004,53.0775,40.6985,16.375,17.7649,22.2387,16.8528
3.0,42.3925,8.4264,18.4598,34.8782,58.4634,1.7808,40.9157,17.2437,48.8643,21.674
4.0,1.694,12.0315,18.0255,30.3176,8.991,78.7475,37.5712,15.5931,36.6591,21.1528
5.0,0.5647,7.2102,21.0659,28.7974,23.368,2.6495,29.362,30.1873,32.3156,26.6256
6.0,17.0265,10.8153,21.4134,18.0255,21.5872,5.2991,10.1203,20.9356,22.5862,8.1658
7.0,26.9731,8.4264,23.5852,12.6396,29.6661,8.8607,12.987,15.5931,21.6306,8.2092
8.0,13.3345,19.2417,33.6186,18.1558,14.377,0.0,14.9416,23.368,24.1933,3.4748
9.0,11.3365,21.674,40.9591,22.4559,40.4814,3.5182,1.9111,21.8912,8.9476,13.5951
10.0,2.4758,16.8528,51.5573,18.6336,3.6051,45.1289,28.8842,24.3236,4.691,32.9237
11.0,0.5647,32.4893,30.4913,26.365,4.5172,57.5078,45.2592,28.2327,5.0385,44.043
12.0,10.0335,33.7055,46.6491,6.0375,4.5172,5.2991,39.4824,32.1418,5.2122,28.1458
13.0,30.1873,26.4519,23.3246,12.1183,19.7629,7.9486,48.6471,30.1438,21.5003,25.9307
14.0,37.7884,28.8842,16.4184,21.9346,39.5692,18.5902,42.8703,28.4933,32.1418,33.6621
15.0,27.8852,38.4833,13.986,30.3176,15.2891,33.6186,10.5981,23.1508,19.9801,35.9207
16.0,13.1173,48.1259,14.1164,40.2207,17.0699,15.0285,7.2102,27.2337,14.8547,37.745
17.0,29.362,31.2731,7.4274,25.9307,32.359,15.0285,14.9416,30.6216,75.9243,24.1064
18.0,22.5427,31.2731,15.4194,15.5063,20.675,23.8892,14.9416,26.0175,29.1014,25.1488
19.0,0,0,0,0,0,0,0,0,0,0
