! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
2.0,29.2422,127.7359,10.4,20.7999,24.7152,51.4492,29.1199,46.0045,42.3951,17.007
4.0,37.5622,50.9598,47.1057,26.1222,8.687,11.0729,28.4469,55.7315,35.5434,18.8423
6.0,53.1621,10.767,45.3316,23.1858,17.9246,4.9553,35.4822,52.4892,44.2916,15.7835
8.0,56.2821,42.0892,26.6116,36.6445,23.9811,47.6563,33.9528,52.4892,53.4068,19.9434
10.0,47.4116,13.3976,23.8587,20.7999,10.8894,33.4022,31.3222,94.2725,45.7598,14.3152
12.0,34.0751,7.0353,54.6915,40.3151,26.734,32.2399,32.8516,28.9363,14.927,25.9999
14.0,31.9952,60.0139,26.5505,38.6634,6.3623,44.781,31.3222,23.5528,14.927,13.9482
16.0,27.3458,41.1104,45.6986,22.9411,4.0376,58.5456,35.1151,24.654,5.567,10.1552
18.0,27.2846,45.4539,13.7646,5.2,23.9199,28.7528,41.0492,2.1412,19.087,34.2587
20.0,14.6823,19.6376,9.4823,17.6187,44.5363,86.5643,45.5151,1.1012,17.4964,27.1011
22.0,26.4893,2.2023,75.002,3.9765,86.6255,13.9482,39.581,3.2423,24.2258,93.7219
24.0,42.0892,0.0,46.4939,13.5811,56.6492,30.2822,38.0516,16.0893,7.5858,89.1949
26.0,36.461,29.7928,65.6421,39.7034,43.3739,49.0633,40.3151,19.2705,7.28,22.9411
28.0,40.3151,8.9317,12.6635,75.7973,13.5811,6.3623,46.9833,24.654,1.8353,21.1058
30.0,28.5081,23.8587,3.7317,28.6916,11.8682,58.1786,33.9528,11.807,17.3129,34.9928
32.0,29.2422,26.4893,27.7128,20.0658,58.3621,28.0799,17.9858,6.4235,58.1174,28.9975
34.0,27.4069,84.1173,46.6163,88.9502,48.7574,7.4635,19.3317,29.9763,127.7971,76.4091
36.0,22.207,18.1693,30.4046,88.7055,100.7572,18.9646,31.3834,118.9265,74.2067,47.0445
38.0,0,0,0,0,0,0,0,0,0,0
