! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
2.0,34.8455,16.1247,20.0005,17.4776,24.7538,5.7771,47.0578,32.3226,17.697,6.8375
4.0,31.701,25.8142,9.3604,53.0909,32.6882,20.9512,9.9454,15.7956,11.0423,12.4683
6.0,28.5199,12.9071,34.297,22.7428,7.5322,21.2802,9.2873,22.2675,13.6384,23.2913
8.0,28.5199,9.6163,25.156,24.2419,51.2993,38.0265,32.9807,8.6291,10.7864,11.8467
10.0,10.567,25.5948,16.9657,68.1553,68.8134,25.0463,31.1891,17.9529,36.6005,11.0058
12.0,1.0604,42.7799,2.1938,1.426,36.2715,10.2745,41.7926,24.4247,25.6313,12.2124
14.0,3.1811,32.871,63.3654,14.6987,27.0573,6.0331,33.7851,59.6359,14.9181,22.8891
16.0,53.8953,20.3661,7.6053,3.3639,17.5507,38.9772,24.3516,45.2662,15.43,48.9592
18.0,8.4463,16.6732,0.0,21.8287,12.3221,76.4553,15.2106,3.5833,10.9692,26.6917
20.0,5.3018,28.6296,0.0,36.6371,5.8137,28.8124,11.9564,14.3696,31.2622,3.0714
22.0,0.0,26.4358,36.8199,28.4468,8.9947,5.5577,24.1322,48.8495,55.5407,9.0313
24.0,15.8688,28.2274,77.15,19.8177,18.9767,14.1503,6.1427,2.1573,42.7433,66.0711
26.0,20.0736,18.7939,19.1961,14.1868,19.8177,5.8868,3.2176,1.426,7.8978,40.5495
28.0,69.7641,41.3539,20.1468,17.0023,21.2437,37.9168,8.1903,30.1653,25.1195,13.163
30.0,53.8953,19.452,33.3829,22.5234,12.5049,30.4944,66.4002,38.7944,46.3631,57.5517
32.0,0,0,0,0,0,0,0,0,0,0
