! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.25,4.6345,1.4941,3.117,2.1796,2.5018,3.1287,2.3436,2.1327,4.283,1.9335
0.5,2.7362,4.2947,4.1541,0.5215,2.953,2.66,1.4062,2.9295,2.994,1.9276
0.75,2.5487,11.806,1.7343,5.8473,2.8358,2.8123,0.9374,5.1442,2.5077,1.1542
1.0,1.3593,13.3059,2.4256,8.3374,4.9978,2.4198,1.8749,2.9119,2.6834,3.4686
1.25,1.4589,1.7167,8.3199,5.4372,5.1091,2.8885,3.7498,2.6014,1.7812,3.0819
1.5,3.2283,0.0,11.7884,4.1775,4.3123,1.7987,1.8749,3.0467,5.0271,1.1542
1.75,1.828,0.0,6.2399,3.076,1.248,2.8885,4.2185,2.9295,5.1501,1.1542
2.0,1.828,0.2168,1.7343,3.076,1.9276,6.0934,10.7807,3.4275,5.4724,0.3867
2.25,1.4648,0.4277,0.3457,2.9588,2.1561,4.8513,3.2811,5.1267,5.9411,1.1542
2.5,2.994,3.2166,1.0429,2.3788,2.0448,6.568,2.3436,3.3162,3.9607,2.701
2.75,1.2363,1.4999,1.0429,2.8006,2.2733,3.9842,4.2185,1.1425,2.7889,1.9276
3.0,5.32,4.7224,1.3886,2.1737,2.3846,3.3572,9.8432,1.453,3.1463,9.2514
3.25,3.2576,7.0836,0.6914,4.7107,3.5213,2.0331,2.8123,2.0097,3.035,4.6228
3.5,5.4606,2.578,0.3457,3.5096,4.4294,1.8749,1.4062,2.5077,1.8925,3.8553
3.75,4.7576,1.9335,3.1229,2.2909,3.6326,2.2147,1.4062,3.908,1.3886,3.4686
4.0,6.3454,1.9335,3.8142,1.623,4.9978,3.3924,0.4687,4.0193,1.1425,2.701
4.25,4.9333,2.1444,5.5485,2.2323,4.5408,2.3436,2.3436,4.6287,3.0467,11.5658
4.5,3.199,0.2168,1.7343,1.2597,2.7245,3.2811,3.2811,5.3552,2.3495,3.0819
4.75,0,0,0,0,0,0,0,0,0,0
