! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
2.0,7.3057,34.0192,7.4645,7.3216,5.5428,13.992,7.941,22.6636,5.8605,4.6375
4.0,18.2008,5.7175,7.7504,16.4855,8.481,7.9886,3.1129,3.4782,9.2433,4.1452
6.0,23.013,5.1458,5.6699,18.9472,6.4799,1.0323,5.5587,15.9455,18.5184,12.7215
8.0,1.6358,12.1338,9.4498,3.0493,15.1038,3.2399,4.7487,3.6846,20.6784,5.6858
10.0,1.2388,4.177,13.5791,9.1639,8.481,6.0828,10.7998,0.0,2.3347,2.5411
12.0,13.0074,5.9875,8.751,14.0556,10.7998,8.3222,6.1146,0.0,1.9535,2.4617
14.0,9.2274,14.6432,25.0141,4.8917,4.4787,11.578,5.4475,0.0476,0.5559,6.5751
16.0,5.0346,8.0045,11.3397,3.0493,9.4021,8.608,13.9762,1.5247,0.4923,5.1299
18.0,0.4765,6.1781,6.7181,3.0493,9.4021,14.2144,5.7175,1.747,4.9234,4.3993
20.0,9.4816,0.6353,4.4787,1.8423,5.5587,3.367,2.5094,4.717,4.6534,10.7998
22.0,7.5598,3.5099,11.7209,2.4458,9.2592,12.5468,35.7821,22.7748,6.9404,5.8128
24.0,8.8145,0.0,9.5927,14.0397,10.3233,9.1004,14.2938,3.6529,4.3358,4.0023
26.0,10.5139,4.3834,7.8298,7.3375,13.722,7.5757,6.4163,10.1645,9.291,8.0363
28.0,17.3273,7.274,5.6699,8.5445,8.481,8.7986,14.2144,12.8327,10.0374,13.2773
30.0,6.9245,2.7158,3.1764,12.2133,8.7827,7.2581,0.397,8.0681,17.9149,18.0578
32.0,9.8627,4.717,8.0839,7.3375,5.5587,8.4492,0.8735,17.3114,5.3522,14.0238
34.0,5.0664,22.5048,6.0352,12.2133,6.6228,14.262,15.1197,22.743,13.5315,10.8156
36.0,4.1293,17.0731,6.4957,12.8327,12.3403,12.4038,5.7969,7.4645,22.203,25.6971
38.0,0,0,0,0,0,0,0,0,0,0
