! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.0833,10.4109,5.2285,7.1431,9.5364,4.1147,6.3975,9.8218,4.667,8.0544,7.3088
0.1667,14.7649,6.0569,16.7164,13.5498,5.882,7.5758,10.7791,4.667,11.0553,10.0335
0.25,19.1097,17.8486,16.2745,15.7038,10.5858,11.6536,11.5247,7.1155,10.144,6.0017
0.3333,13.0251,18.9808,17.6,15.3908,11.4695,11.6536,9.4076,16.6887,4.4092,5.0352
0.4167,13.0251,13.9088,9.6745,10.7791,10.5858,13.4025,8.6343,14.7281,6.9222,8.2845
0.5,5.0075,7.3272,9.2419,8.6159,11.1749,12.8134,10.0335,4.667,12.0954,18.8335
0.5833,5.9925,7.8611,4.4,6.7749,12.0586,13.9825,13.5222,11.5339,5.9096,18.898
0.6667,5.9925,9.9322,6.1582,6.7749,14.1205,8.4502,8.3766,15.9523,19.2477,10.9816
0.75,4.7222,4.9063,4.8419,4.9247,12.0586,6.1214,9.9507,12.031,14.2126,6.6737
0.8333,0,0,0,0,0,0,0,0,0,0
