! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
3.0,2.0965,4.4259,19.6337,8.1862,11.6804,2.2961,4.2262,17.5372,13.8101,0.0
6.0,0.0,5.3577,6.3227,12.5123,4.3593,8.4525,3.1281,5.4242,1.9634,0.0
9.0,6.2562,3.7603,18.4357,13.7103,3.6272,8.153,0.1997,1.4309,0.5657,0.0
12.0,18.7352,1.8303,18.3358,24.7584,29.2176,1.0982,1.9966,1.3644,0.0,0.8652
15.0,36.4388,0.6323,2.0965,10.6155,6.5556,9.5839,4.3926,0.0,19.9997,3.6605
18.0,15.6071,0.8319,3.96,7.6538,8.0199,5.3909,0.0,0.5657,0.0,8.519
21.0,35.3406,2.7953,8.3194,3.594,1.4642,11.3143,3.1946,0.0,0.0,3.6605
24.0,9.3509,3.6938,11.88,1.6306,3.6605,23.6602,1.6306,0.965,2.8286,10.1496
27.0,1.0316,10.2494,7.2545,0.0,6.5889,0.3328,1.198,7.9533,14.3758,4.9251
30.0,3.1281,9.6837,10.0165,9.4508,3.6605,0.0,10.915,2.2961,15.2078,14.0098
33.0,3.1281,8.2528,13.4441,18.1695,24.1261,0.0,8.4857,8.153,0.0,18.3026
36.0,11.4474,3.5274,16.2394,15.2411,62.1622,0.0,17.0048,0.1664,1.3977,5.8568
39.0,1.0316,1.0649,17.4041,9.7836,8.7852,0.0,33.0445,4.1597,0.2662,6.4558
42.0,4.1597,3.0615,27.4539,34.2757,10.9815,1.0649,7.4541,10.3825,7.6205,3.96
45.0,4.3926,2.7287,11.88,19.7002,8.0531,7.4874,1.9634,1.3311,6.4891,0.0
48.0,0.8319,1.4975,8.1862,20.7318,6.5889,0.3328,40.8314,15.9066,10.1496,16.5056
51.0,9.3509,9.8834,13.5772,1.8303,7.321,0.0,2.6622,5.5573,5.9234,7.4209
54.0,5.1913,3.8269,3.5607,0.0,0.7321,18.1362,2.5956,0.3328,10.1496,1.198
57.0,11.4474,4.2928,9.2178,0.0,2.9284,11.1479,3.4608,0.0,4.7919,7.5207
60.0,16.6387,10.2494,2.6622,2.7287,1.4642,26.7218,11.3476,0.4659,0.0,3.594
63.0,6.2229,28.8515,3.6938,1.4642,13.91,35.4072,2.7953,0.5324,0.2662,2.7287
66.0,12.479,23.9597,4.3593,3.3277,6.5889,5.2911,9.9832,0.2662,0.0,0.0
69.0,9.3509,34.908,4.4924,2.7953,2.1963,4.4592,16.672,2.4625,2.8286,10.3493
72.0,4.8585,17.9365,4.3593,2.9617,0.7321,4.3261,15.9732,13.7768,5.6239,4.1597
75.0,4.4924,4.2595,6.2894,2.4958,4.3926,0.2662,12.8451,18.0031,0.8319,13.9765
78.0,11.4474,10.6488,5.7903,5.9899,5.8568,3.7603,6.1896,24.2925,3.0948,6.1896
81.0,12.479,4.6921,5.9567,4.0931,9.5173,3.1614,23.3275,53.1773,15.7735,21.9298
84.0,4.1597,0.7654,4.6256,15.7402,7.321,22.7285,3.1946,37.0377,4.2262,4.6588
87.0,13.5106,0.0,5.5573,6.9883,5.8568,1.8968,13.8101,9.0182,10.1496,5.2578
90.0,17.6703,0.0,3.3277,6.4225,1.4642,9.717,9.8168,6.2894,3.0948,4.1264
93.0,9.3509,6.3227,3.361,9.8168,8.0531,3.1614,0.8985,6.2894,20.5654,10.4824
96.0,1.0316,4.8918,4.6588,6.955,2.1963,2.995,4.4924,14.0431,24.5254,15.5405
99.0,7.2545,6.8551,5.3244,9.0182,10.2494,8.3859,10.682,18.2693,9.0182,19.0347
102.0,8.3194,1.4975,8.6188,4.193,4.3926,8.1197,1.797,20.399,12.6787,30.0828
105.0,1.7304,4.3261,1.6971,6.5889,6.5889,0.8652,3.6938,1.8968,1.6971,18.2027
108.0,1.3977,16.9049,0.2662,11.1812,8.7852,20.399,4.6588,3.8269,29.3174,14.4424
111.0,4.1597,35.3406,4.7587,2.2629,16.1063,7.8867,25.6569,1.1647,18.3026,3.7936
114.0,2.0632,8.1197,8.1862,0.3993,6.5889,43.8596,4.7919,0.1331,25.6569,11.6804
117.0,3.1281,17.0713,8.9849,3.0948,0.0,3.8602,0.1997,8.752,7.0548,11.6471
120.0,2.0632,13.7768,8.5856,12.4125,0.0,7.0548,1.564,9.1513,22.5288,7.8867
123.0,0,0,0,0,0,0,0,0,0,0
