! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
1.0,48.7397,16.0554,18.5603,61.2641,33.1369,6.9714,29.455,12.6451,13.0677,24.6565
2.0,10.774,23.6606,7.1223,31.4771,31.6883,13.4298,14.4861,12.1019,15.6027,6.1868
3.0,7.4241,17.8662,4.1949,36.9697,36.7283,13.2487,34.0725,13.2487,11.5285,0.4527
4.0,5.7341,7.0318,36.6377,17.6549,21.6084,18.6207,16.8099,12.3434,16.991,2.6256
5.0,4.3156,6.9111,45.4501,6.2773,18.0171,17.2324,12.8866,10.8947,13.6109,12.3132
6.0,3.3499,12.1019,17.8964,8.9633,12.2528,21.6688,10.6533,13.2487,7.575,4.8287
7.0,10.774,3.4103,7.8165,1.0865,16.5685,28.3988,4.7382,13.0978,12.796,25.5016
8.0,24.3849,16.7194,31.8996,0.9959,13.6712,17.0212,5.0701,19.6468,11.0155,2.6256
9.0,30.119,28.7609,16.146,15.3311,15.8442,12.4037,6.9714,14.5464,8.6917,3.0783
10.0,17.6851,15.8743,8.2993,13.1884,15.8442,29.9379,24.1737,16.6892,7.3939,0.8752
11.0,31.3262,9.5367,13.2186,5.8548,16.5685,38.2071,14.6672,15.3311,20.2503,13.6411
12.0,29.6663,16.8099,8.5106,13.9127,3.5913,15.8743,15.6027,32.3221,17.0815,23.3286
13.0,10.2912,15.7234,6.7602,16.5081,5.7643,6.3377,19.1337,26.4673,17.9869,32.986
14.0,8.6011,25.1092,7.8466,10.1403,5.7643,8.6917,15.814,21.8499,17.0815,7.907
15.0,16.0252,26.9502,11.6191,9.5669,10.0799,7.575,15.1199,20.3711,31.1753,9.6876
16.0,11.0155,13.2487,15.0897,17.8662,6.4886,18.2283,21.6386,19.2242,29.6361,12.7659
17.0,8.6011,29.1533,31.2054,18.349,15.8442,25.1394,24.4151,17.2928,24.898,48.3775
18.0,22.9665,16.8703,13.5203,16.3874,22.3327,2.8067,16.0856,10.4722,25.411,69.9557
19.0,0,0,0,0,0,0,0,0,0,0
