! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.25,43.4216,0.9887,20.5809,11.8845,14.104,10.8151,7.1831,7.8288,22.9013,8.6157
0.5,22.417,11.4002,10.2703,9.1403,20.7625,25.1208,14.6084,12.5099,5.1654,5.8514
0.75,23.8294,27.2596,21.6906,55.7096,20.7625,19.9756,8.6561,6.255,20.0764,9.5842
1.0,16.7472,23.7891,54.8218,28.3088,10.7949,20.4598,27.8245,25.0199,12.1266,6.9006
1.25,19.0071,25.2822,5.8918,11.8643,19.5115,8.2525,38.8817,14.0838,27.6631,12.6108
1.5,11.6423,1.4931,5.004,10.9563,18.6842,18.886,15.6778,25.8068,17.7157,14.5075
1.75,3.41,0.5044,10.0281,1.816,14.9514,13.5995,11.2791,32.0618,18.5833,17.2113
2.0,4.8224,28.7527,14.8505,1.816,14.9514,15.2944,31.2749,17.2113,26.3112,24.0917
2.25,9.6448,33.7163,18.2807,5.4681,15.355,8.8175,22.9416,21.1257,19.229,14.8505
2.5,18.4421,27.2596,7.6069,1.816,19.5115,11.9853,6.5576,18.7649,16.8077,31.4161
2.75,11.9248,10.9159,14.0838,10.9563,11.2186,14.7295,2.7038,14.8505,6.6182,26.1095
3.0,16.4647,10.4115,18.664,52.0373,21.166,33.8374,14.1847,6.255,8.5754,30.0239
3.25,0,0,0,0,0,0,0,0,0,0
