! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.25,7.2331,12.179,12.6775,11.3384,9.4519,9.4226,26.6354,4.1053,4.9361,14.7008
0.5,3.6166,19.4707,14.2805,11.4459,15.8933,6.4218,5.9233,4.6624,6.676,11.7587
0.75,5.4151,28.7956,10.9474,8.7188,9.1294,12.394,6.2948,9.0218,5.8256,5.8842
1.0,2.8053,7.3015,8.3865,10.1654,5.9233,7.8293,3.8316,13.3519,7.1451,0.7331
1.25,1.603,7.7023,9.5888,8.279,5.5812,6.2361,2.5902,8.0542,7.2722,1.4662
1.5,8.6309,4.0564,9.1489,1.7008,5.9233,9.0316,2.3556,8.3278,12.9218,2.209
1.75,9.0316,3.6459,5.0338,7.8684,6.2654,10.6444,2.6098,6.3827,7.8978,6.6173
2.0,6.2263,1.6226,6.0308,7.8,10.8203,8.5331,4.5745,6.4609,4.0955,13.2249
2.25,11.0354,2.0233,5.0827,0.7038,7.4384,4.5451,15.17,14.3098,8.6504,19.1091
2.5,11.0354,4.8677,4.9948,6.3827,11.8369,9.9602,11.4752,11.1331,18.9429,16.167
2.75,19.8715,2.4338,5.1511,10.6835,3.7338,7.4872,8.1421,5.0338,8.8654,4.4083
3.0,11.2406,3.6459,6.4218,12.6579,5.7474,5.2391,8.1421,6.9008,4.5158,1.4662
3.25,0,0,0,0,0,0,0,0,0,0
