! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.5,24.1589,3.7291,3.9052,3.8746,3.0936,4.8165,4.3341,1.8301,3.3845,3.7904
1.0,1.8531,4.0814,4.7169,2.8562,3.0936,5.3601,2.7566,2.9174,1.7612,0.8423
1.5,1.1792,6.4551,5.1228,3.2237,5.988,1.1869,1.4396,2.9174,2.0522,6.8993
2.0,20.3226,6.0034,2.5652,5.0692,3.3922,2.1977,0.9419,1.095,2.5729,1.5468
2.5,1.3936,7.7033,8.492,5.4367,1.9296,14.0972,6.3786,5.4673,1.7995,1.1256
3.0,0.8806,6.2331,2.9634,3.04,1.7688,1.9679,2.749,1.095,6.6313,0.9878
3.5,0.2986,6.1182,5.9344,3.1319,4.7322,1.2864,4.7629,1.095,3.5836,10.1383
4.0,1.34,5.7736,3.7751,5.5286,2.3661,3.3003,7.9177,5.4673,2.3049,0.8423
4.5,0.2986,4.0814,3.1012,7.0984,2.8945,1.4779,4.7552,4.7399,4.2805,2.2513
5.0,2.3661,1.8148,4.0431,3.1319,5.5516,4.3187,5.3372,4.3723,4.962,2.2513
5.5,1.6387,2.2666,4.0431,2.7643,6.2178,1.5085,4.0048,2.5499,5.5439,6.4781
6.0,1.1945,4.1886,3.7751,3.7751,2.5882,0.6892,6.6695,5.1074,5.8579,3.9435
6.5,2.8332,3.6219,3.2391,7.8335,2.772,2.1211,4.1732,4.3723,1.2788,10.1383
7.0,1.654,2.3814,3.7751,8.4767,7.5501,1.363,4.1732,3.6449,3.0093,2.1134
7.5,0.6049,2.7184,3.5071,2.4886,6.2101,14.8552,4.0048,7.6573,4.7246,4.9237
8.0,0.9036,2.7184,4.3111,3.5913,5.7736,11.6009,4.671,15.3147,5.0309,3.2391
8.5,6.2943,2.9481,3.1012,2.4886,5.3218,3.1089,4.4183,3.285,10.5901,4.7858
9.0,7.3587,3.7368,6.2024,2.7643,5.3295,1.3171,3.0859,3.6449,7.2056,10.2761
9.5,0,0,0,0,0,0,0,0,0,0
