! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.25,9.1158,2.9387,6.1309,4.2871,4.9209,6.154,4.6097,4.1949,8.4243,3.803
0.5,5.3819,8.4473,8.1708,1.0257,5.8083,5.232,2.7658,5.7622,5.8889,3.7915
0.75,5.0131,23.2215,3.4112,11.5013,5.5778,5.5317,1.8439,10.1184,4.9324,2.2703
1.0,2.6736,26.1718,4.7711,16.3991,9.8303,4.7596,3.6878,5.7276,5.2781,6.8224
1.25,2.8696,3.3766,16.3646,10.6946,10.0492,5.6815,7.3756,5.1168,3.5034,6.0618
1.5,6.3499,0.0,23.187,8.2169,8.4819,3.538,3.6878,5.9927,9.8879,2.2703
1.75,3.5956,0.0,12.2734,6.0503,2.4547,5.6815,8.2975,5.7622,10.1299,2.2703
2.0,3.5956,0.4264,3.4112,6.0503,3.7915,11.9853,21.2048,6.7417,10.7637,0.7606
2.25,2.8811,0.8413,0.6799,5.8198,4.241,9.5422,6.4536,10.0838,11.6857,2.2703
2.5,5.8889,6.3269,2.0513,4.6789,4.022,12.9188,4.6097,6.5228,7.7905,5.3127
2.75,2.4316,2.9502,2.0513,5.5086,4.4714,7.8365,8.2975,2.2472,5.4856,3.7915
3.0,10.4641,9.2886,2.7313,4.2755,4.6904,6.6034,19.3609,2.858,6.1886,18.1969
3.25,6.4075,13.9329,1.3599,9.2656,6.9261,3.9989,5.5317,3.9528,5.9696,9.0927
3.5,10.7407,5.0707,0.6799,6.9031,8.7124,3.6878,2.7658,4.9324,3.7224,7.583
3.75,9.3578,3.803,6.1425,4.506,7.1451,4.3562,2.7658,7.6867,2.7313,6.8224
4.0,12.4809,3.803,7.5023,3.1922,9.8303,6.6726,0.9219,7.9057,2.2472,5.3127
4.25,9.7035,4.2179,10.9135,4.3908,8.9314,4.6097,4.6097,9.1042,5.9927,22.749
4.5,6.2923,0.4264,3.4112,2.4777,5.3588,6.4536,6.4536,10.5332,4.6213,6.0618
4.75,0,0,0,0,0,0,0,0,0,0
