! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
0.25,3.9034,3.668,5.9042,4.7665,7.3753,2.5108,9.9842,4.9627,2.0792,10.3372
0.5,5.8453,4.943,19.0856,4.8057,5.5119,8.3365,7.7676,10.6511,2.0792,11.1807
0.75,9.0426,6.9046,21.4983,3.9427,7.1988,10.1411,9.9842,9.6703,5.2177,19.7918
1.0,3.2365,7.3753,16.4768,4.2369,2.7854,32.2671,6.6692,4.1977,7.2969,6.8849
1.25,1.6084,12.6126,12.6322,5.8453,3.6092,27.5398,5.5511,5.61,5.2177,5.1588
1.5,8.3953,10.3765,14.4368,3.0992,1.9223,17.8891,5.5511,5.8061,8.3561,6.0219
1.75,4.845,24.8525,13.7699,2.3146,1.8438,4.2761,5.5511,7.9246,9.3957,4.2957
2.0,16.4768,21.7729,7.5911,0.6669,13.2991,15.398,5.5315,11.3768,8.3561,0.8631
2.25,11.318,8.6307,9.0819,2.9031,17.3595,6.7084,8.8661,9.9057,10.4353,0.0
2.5,19.066,12.7499,7.6499,7.1203,7.5715,0.0785,6.6496,7.2576,11.4749,0.0
2.75,27.4613,14.5349,7.5126,5.8453,8.2384,1.5496,7.748,8.0815,7.2969,0.8631
3.0,15.8295,11.5338,7.748,6.1396,15.9472,1.8634,6.6496,6.9242,8.3561,5.1588
3.25,6.1396,5.963,9.6703,6.9438,9.9449,3.8446,5.5315,6.4338,13.5541,5.1588
3.5,2.2558,5.7473,6.6692,13.4364,11.6907,2.55,6.6496,4.6096,15.653,0.8631
3.75,1.9419,4.0604,4.7273,19.8899,14.1622,6.2376,11.0826,5.7865,21.9102,0.0
4.0,2.9031,2.9423,3.1581,12.0045,16.4376,5.2569,7.748,6.9242,17.7322,11.1807
4.25,14.5349,1.6084,3.7465,12.3968,7.7676,2.3342,12.1811,7.6696,0.0,10.3176
4.5,7.1007,2.0792,5.0803,9.5134,9.6899,5.3157,12.1811,8.6699,6.2573,9.4545
4.75,10.9845,5.1196,3.4719,9.6115,7.8657,5.8061,9.9645,10.8865,9.3957,21.4983
5.0,10.3372,7.6696,4.4919,21.3218,6.218,9.7684,12.1811,10.8865,4.178,8.6111
5.25,7.748,5.5119,3.825,16.5749,5.3353,1.4711,5.5315,15.496,2.0792,8.6111
5.5,1.9419,4.8253,2.7069,7.493,3.5307,2.2558,4.433,5.2961,4.178,8.6111
5.75,1.9419,5.198,2.3931,10.2784,5.61,17.9872,13.2991,12.3772,8.3561,17.2026
6.0,1.2946,5.4727,2.8246,5.0019,5.2373,4.7665,8.8661,8.7484,7.2969,24.0875
6.25,0,0,0,0,0,0,0,0,0,0
