! Written by Qhydro Python Script
Time (hour),E0,E1,E2,E3,E4,E5,E6,E7,E8,E9
0,0,0,0,0,0,0,0,0,0,0
1.0,7.793,7.5571,14.5811,16.314,8.7466,1.979,1.856,2.8403,4.481,2.2046
2.0,6.501,11.6074,10.0386,5.209,6.5522,4.2349,1.5791,2.2661,3.9067,1.8765
3.0,6.501,12.6431,9.9155,4.522,3.7632,5.7935,1.5791,7.0342,12.4585,3.0864
4.0,5.1885,10.1719,3.6914,0.646,5.6089,6.5625,6.1626,8.8184,3.5376,3.7324
5.0,9.085,10.1206,3.6299,3.958,8.0186,13.1763,7.4443,1.3125,5.0039,5.3218
6.0,9.085,10.7256,0.4204,7.752,9.126,6.9419,8.3057,0.9741,6.6958,5.8755
7.0,11.6792,0.3589,6.1011,5.5269,6.9316,9.3003,7.5879,0.3486,7.2085,3.7119
8.0,7.7827,0.0,1.5278,3.9067,5.5063,4.0298,0.2871,1.9277,1.0049,4.0708
9.0,5.1885,0.0,2.3071,8.6133,2.3584,8.9927,1.0049,4.8398,3.2505,5.373
10.0,7.7827,0.3691,0.4819,6.5728,3.9272,2.9736,11.5972,12.7148,2.6763,4.9321
11.0,1.9482,0.2871,6.1523,3.9683,1.9482,5.7422,9.4541,6.4395,0.3384,3.5171
12.0,4.5425,1.9072,15.0117,0.8408,3.9067,4.8604,0.8511,7.9468,9.167,3.4146
13.0,0.646,5.4448,16.5396,8.5518,13.9761,2.3789,1.292,17.1548,8.3467,8.1826
14.0,2.5942,5.0039,6.019,10.2231,4.5117,3.5581,4.4399,3.1069,13.4634,12.7559
15.0,2.5942,7.0547,1.6201,4.645,3.0146,5.3525,3.8657,5.209,13.4941,12.2842
16.0,1.3022,7.6802,2.2764,6.7573,2.6558,3.5171,10.0283,7.2905,4.0811,8.2441
17.0,5.1885,6.9009,1.2612,3.5581,0.2153,3.5991,17.1856,5.5063,1.9277,6.0396
18.0,7.1367,4.7065,0.9639,0.9741,11.7715,9.5464,8.0186,6.8086,1.4971,7.916
19.0,0,0,0,0,0,0,0,0,0,0
